,,,,,,
设备ID,报文类型,报文说明,报文功能码,原始报文,数据采集时间,数据入库时间
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035d26020104460003a98d,2026-02-01 04:46:01,2026-02-01 04:46:01
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802035c2602010445231b68fa,,2026-02-01 04:45:24
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02035c260201044521f1f1109033085350f0f026020104452219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a190000003812114103c568,2026-02-01 04:45:00,2026-02-01 04:45:24
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035c2602010445000365bc,2026-02-01 04:45:01,2026-02-01 04:45:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035c26020104440003a5ed,2026-02-01 04:44:01,2026-02-01 04:44:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035c26020104430003645c,2026-02-01 04:43:01,2026-02-01 04:43:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035c26020104420003a40d,2026-02-01 04:42:01,2026-02-01 04:42:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035c26020104410003a4fd,2026-02-01 04:41:01,2026-02-01 04:41:01
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802035b2602010440231b8fab,,2026-02-01 04:40:24
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02035b260201044021f1f1109033085350f0f026020104402219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a1900000038121140038c77,2026-02-01 04:40:00,2026-02-01 04:40:24
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035b2602010440000382ed,2026-02-01 04:40:01,2026-02-01 04:40:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035b260201043900035b3c,2026-02-01 04:39:01,2026-02-01 04:39:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035b260201043800039b6d,2026-02-01 04:38:01,2026-02-01 04:38:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035b26020104370003985d,2026-02-01 04:37:01,2026-02-01 04:37:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035b26020104360003580c,2026-02-01 04:36:01,2026-02-01 04:36:01
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802035a2602010435231b997b,,2026-02-01 04:35:24
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02035a260201043521f1f1109033085350f0f026020104352219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a190000003812114103a7ac,2026-02-01 04:35:00,2026-02-01 04:35:24
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035a26020104350003943d,2026-02-01 04:35:01,2026-02-01 04:35:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035a26020104340003546c,2026-02-01 04:34:01,2026-02-01 04:34:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035a2602010433000395dd,2026-02-01 04:33:01,2026-02-01 04:33:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035a26020104320003558c,2026-02-01 04:32:01,2026-02-01 04:32:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035a26020104310003557c,2026-02-01 04:31:01,2026-02-01 04:31:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203592602010430231b8d2b,,2026-02-01 04:30:24
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020359260201043021f1f1109033085350f0f026020104302219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a1900000038121137039b92,2026-02-01 04:30:00,2026-02-01 04:30:24
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035926020104300003806d,2026-02-01 04:30:01,2026-02-01 04:30:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203592602010429000347bc,2026-02-01 04:29:01,2026-02-01 04:29:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203592602010428000387ed,2026-02-01 04:28:01,2026-02-01 04:28:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203592602010427000384dd,2026-02-01 04:27:01,2026-02-01 04:27:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035926020104260003448c,2026-02-01 04:26:01,2026-02-01 04:26:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203582602010425241bb5f9,,2026-02-01 04:25:24
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020358260201042521f1f1109033085350f0f026020104252219000000272b0000000000392300000137371b000000302b000004300020190000001f1900000026190000301a19000000381211390360ea,2026-02-01 04:25:00,2026-02-01 04:25:24
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203582602010425000388bd,2026-02-01 04:25:01,2026-02-01 04:25:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203582602010424000348ec,2026-02-01 04:24:01,2026-02-01 04:24:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035826020104230003895d,2026-02-01 04:23:01,2026-02-01 04:23:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035826020104220003490c,2026-02-01 04:22:01,2026-02-01 04:22:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203582602010421000349fc,2026-02-01 04:21:01,2026-02-01 04:21:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203572602010420221b54aa,,2026-02-01 04:20:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020357260201042021f1f1109033085350f0f026020104202219000000272b0000000000392300000137371b000000302b000004300020190000001f1900000026190000301a19000000381211400363d8,2026-02-01 04:20:00,2026-02-01 04:20:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035726020104200003c9ed,2026-02-01 04:20:01,2026-02-01 04:20:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035726020104190003c43d,2026-02-01 04:19:01,2026-02-01 04:19:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035726020104180003046c,2026-02-01 04:18:01,2026-02-01 04:18:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035726020104170003075c,2026-02-01 04:17:01,2026-02-01 04:17:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035726020104160003c70d,2026-02-01 04:16:01,2026-02-01 04:16:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203562602010415231b067a,,2026-02-01 04:15:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020356260201041521f1f1109033085350f0f026020104152219000000272b0000000000392300000137371b000000302b000004300020190000001f1900000026190000301a190000003812114203c9d8,2026-02-01 04:15:00,2026-02-01 04:15:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020356260201041500030b3c,2026-02-01 04:15:01,2026-02-01 04:15:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035626020104140003cb6d,2026-02-01 04:14:01,2026-02-01 04:14:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020356260201041300030adc,2026-02-01 04:13:01,2026-02-01 04:13:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035626020104120003ca8d,2026-02-01 04:12:01,2026-02-01 04:12:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035626020104110003ca7d,2026-02-01 04:11:01,2026-02-01 04:11:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203552602010410231b122a,,2026-02-01 04:10:24
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020355260201041021f1f1109033085350f0f026020104102219000000272b0000000000392300000137371b000000302b000004300020190000001f1900000026190000301a190000003812114003f5c1,2026-02-01 04:10:00,2026-02-01 04:10:24
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020355260201041000031f6c,2026-02-01 04:10:01,2026-02-01 04:10:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035526020104090003d8bd,2026-02-01 04:09:01,2026-02-01 04:09:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203552602010408000318ec,2026-02-01 04:08:01,2026-02-01 04:08:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020355260201040700031bdc,2026-02-01 04:07:01,2026-02-01 04:07:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035526020104060003db8d,2026-02-01 04:06:01,2026-02-01 04:06:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203542602010405221b8afb,,2026-02-01 04:05:22
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020354260201040521f1f1109033085350f0f026020104052219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a1900000038121140036ebd,2026-02-01 04:05:00,2026-02-01 04:05:22
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203542602010405000317bc,2026-02-01 04:05:01,2026-02-01 04:05:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035426020104040003d7ed,2026-02-01 04:04:01,2026-02-01 04:04:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035426020104030003165c,2026-02-01 04:03:01,2026-02-01 04:03:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035426020104020003d60d,2026-02-01 04:02:01,2026-02-01 04:02:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035426020104010003d6fd,2026-02-01 04:01:01,2026-02-01 04:01:01
1090330853,下行,均匀时段水文信息报应答,31,7e7e109033085301a0003180080203532602010400371b3ea1,,2026-02-01 04:00:38
1090330853,上行,均匀时段水文信息报,31,7e7e011090330853a00031004e020353260201040035f1f1109033085350f0f0260201030504180000053923ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff00000140036f33,2026-02-01 03:05:00,2026-02-01 04:00:38
1090330853,下行,均匀时段水文信息报应答,31,7e7e109033085301a0003180080203522602010400351b9261,,2026-02-01 04:00:36
1090330853,上行,均匀时段水文信息报,31,7e7e011090330853a000310042020352260201040034f1f1109033085350f0f0260201030504180000052219ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff000000030773,2026-02-01 03:05:00,2026-02-01 04:00:36
1090330853,下行,小时报应答,34,7e7e109033085301a0003480080203512602010400331b222e,,2026-02-01 04:00:34
1090330853,上行,遥测站小时报,34,7e7e011090330853a000340079020351260201040031f1f1109033085350f0f02602010305f460ffffffffffffffffffffff00f0f02602010305f5c0ffffffffffffffffffffffffffffffffffffffffffff000ef0f0260201040020190000001a190000002619000030272b0000000000392300000137371b000000302b0000043000381211390301d0,2026-02-01 04:00:00,2026-02-01 04:00:34
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203502602010400231be8eb,,2026-02-01 04:00:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020350260201040021f1f1109033085350f0f026020104002219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a1900000038121140037460,2026-02-01 04:00:00,2026-02-01 04:00:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035026020104000003e5ad,2026-02-01 04:00:01,2026-02-01 04:00:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035026020103590003827c,2026-02-01 03:59:01,2026-02-01 03:59:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035026020103580003422d,2026-02-01 03:58:00,2026-02-01 03:58:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035026020103570003411d,2026-02-01 03:57:01,2026-02-01 03:57:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802035026020103560003814c,2026-02-01 03:56:00,2026-02-01 03:56:00
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802034f2602010355231bc0bb,,2026-02-01 03:55:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02034f260201035521f1f1109033085350f0f026020103552219000000272b0000000000392300000137371b000000302b000004300020190000001f1900000026190000301a190000003812114003b855,2026-02-01 03:55:00,2026-02-01 03:55:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034f26020103550003cdfd,2026-02-01 03:55:01,2026-02-01 03:55:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034f260201035400030dac,2026-02-01 03:54:01,2026-02-01 03:54:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034f26020103530003cc1d,2026-02-01 03:53:01,2026-02-01 03:53:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034f260201035200030c4c,2026-02-01 03:52:01,2026-02-01 03:52:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034f260201035100030cbc,2026-02-01 03:51:00,2026-02-01 03:51:00
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802034e2602010350231b0d6a,,2026-02-01 03:50:24
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02034e260201035021f1f1109033085350f0f026020103502219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a190000003812114103ff5e,2026-02-01 03:50:00,2026-02-01 03:50:24
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034e26020103500003002c,2026-02-01 03:50:01,2026-02-01 03:50:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034e26020103490003c7fd,2026-02-01 03:49:00,2026-02-01 03:49:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034e2602010348000307ac,2026-02-01 03:48:01,2026-02-01 03:48:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034e26020103470003049c,2026-02-01 03:47:01,2026-02-01 03:47:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034e26020103460003c4cd,2026-02-01 03:46:01,2026-02-01 03:46:01
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802034d2602010345221b4c3a,,2026-02-01 03:45:22
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02034d260201034521f1f1109033085350f0f026020103452219000000272b0000000000392300000137371b000000302b000004300020190000001f1900000026190000301a1900000038121139032683,2026-02-01 03:45:00,2026-02-01 03:45:22
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034d26020103450003d17d,2026-02-01 03:45:01,2026-02-01 03:45:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034d26020103440003112c,2026-02-01 03:44:01,2026-02-01 03:44:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034d26020103430003d09d,2026-02-01 03:43:01,2026-02-01 03:43:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034d2602010342000310cc,2026-02-01 03:42:01,2026-02-01 03:42:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034d26020103410003103c,2026-02-01 03:41:01,2026-02-01 03:41:01
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802034c2602010340221b81eb,,2026-02-01 03:40:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02034c260201034021f1f1109033085350f0f026020103402219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a19000000381211420301ab,2026-02-01 03:40:00,2026-02-01 03:40:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034c260201034000031cac,2026-02-01 03:40:01,2026-02-01 03:40:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034c26020103390003c57d,2026-02-01 03:39:01,2026-02-01 03:39:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034c26020103380003052c,2026-02-01 03:38:01,2026-02-01 03:38:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034c26020103370003061c,2026-02-01 03:37:01,2026-02-01 03:37:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034c26020103360003c64d,2026-02-01 03:36:01,2026-02-01 03:36:01
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802034b2602010335221bbdbb,,2026-02-01 03:35:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02034b260201033521f1f1109033085350f0f026020103352219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a1900000038121140031df5,2026-02-01 03:35:00,2026-02-01 03:35:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034b2602010335000320fc,2026-02-01 03:35:01,2026-02-01 03:35:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034b26020103340003e0ad,2026-02-01 03:34:01,2026-02-01 03:34:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034b26020103330003211c,2026-02-01 03:33:01,2026-02-01 03:33:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034b26020103320003e14d,2026-02-01 03:32:01,2026-02-01 03:32:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034b26020103310003e1bd,2026-02-01 03:31:01,2026-02-01 03:31:01
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802034a2602010330231be06b,,2026-02-01 03:30:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02034a260201033021f1f1109033085350f0f026020103302219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a190000003812114103936f,2026-02-01 03:30:00,2026-02-01 03:30:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034a26020103300003ed2d,2026-02-01 03:30:01,2026-02-01 03:30:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034a260201032900032afc,2026-02-01 03:29:01,2026-02-01 03:29:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034a26020103280003eaad,2026-02-01 03:28:01,2026-02-01 03:28:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034a26020103270003e99d,2026-02-01 03:27:01,2026-02-01 03:27:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034a2602010326000329cc,2026-02-01 03:26:01,2026-02-01 03:26:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203492602010325231b313a,,2026-02-01 03:25:24
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020349260201032521f1f1109033085350f0f026020103252219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a1900000038121139038323,2026-02-01 03:25:00,2026-02-01 03:25:24
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020349260201032500033c7c,2026-02-01 03:25:01,2026-02-01 03:25:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034926020103240003fc2d,2026-02-01 03:24:01,2026-02-01 03:24:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020349260201032300033d9c,2026-02-01 03:23:01,2026-02-01 03:23:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034926020103220003fdcd,2026-02-01 03:22:01,2026-02-01 03:22:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034926020103210003fd3d,2026-02-01 03:21:01,2026-02-01 03:21:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203482602010320221b6cea,,2026-02-01 03:20:22
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020348260201032021f1f1109033085350f0f026020103202219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a1900000038121142036d9a,2026-02-01 03:20:00,2026-02-01 03:20:22
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034826020103200003f1ad,2026-02-01 03:20:01,2026-02-01 03:20:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034826020103190003fc7d,2026-02-01 03:19:01,2026-02-01 03:19:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020348260201031800033c2c,2026-02-01 03:18:01,2026-02-01 03:18:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020348260201031700033f1c,2026-02-01 03:17:01,2026-02-01 03:17:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034826020103160003ff4d,2026-02-01 03:16:01,2026-02-01 03:16:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203472602010315221b22ba,,2026-02-01 03:15:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020347260201031521f1f1109033085350f0f026020103152219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a1900000038121140034a10,2026-02-01 03:15:00,2026-02-01 03:15:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034726020103150003bffd,2026-02-01 03:15:01,2026-02-01 03:15:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020347260201031400037fac,2026-02-01 03:14:01,2026-02-01 03:14:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034726020103130003be1d,2026-02-01 03:13:01,2026-02-01 03:13:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020347260201031200037e4c,2026-02-01 03:12:01,2026-02-01 03:12:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020347260201031100037ebc,2026-02-01 03:11:01,2026-02-01 03:11:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203462602010310221bef6b,,2026-02-01 03:10:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020346260201031021f1f1109033085350f0f026020103102219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a190000003812114103c48a,2026-02-01 03:10:00,2026-02-01 03:10:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034626020103100003722c,2026-02-01 03:10:01,2026-02-01 03:10:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034626020103090003b5fd,2026-02-01 03:09:01,2026-02-01 03:09:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203462602010308000375ac,2026-02-01 03:08:01,2026-02-01 03:08:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034626020103070003769c,2026-02-01 03:07:01,2026-02-01 03:07:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034626020103060003b6cd,2026-02-01 03:06:01,2026-02-01 03:06:01
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203452602010305231bae3b,,2026-02-01 03:05:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020345260201030522f1f1109033085350f0f026020103052219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a190000003812114303f1a9,2026-02-01 03:05:00,2026-02-01 03:05:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034526020103050003a37d,2026-02-01 03:05:01,2026-02-01 03:05:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034526020103040003632c,2026-02-01 03:04:01,2026-02-01 03:04:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034526020103030003a29d,2026-02-01 03:03:01,2026-02-01 03:03:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203452602010302000362cc,2026-02-01 03:02:01,2026-02-01 03:02:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034526020103010003623c,2026-02-01 03:01:01,2026-02-01 03:01:01
1090330853,下行,均匀时段水文信息报应答,31,7e7e109033085301a0003180080203442602010300361b30e1,,2026-02-01 03:00:37
1090330853,上行,均匀时段水文信息报,31,7e7e011090330853a00031004e020344260201030034f1f1109033085350f0f0260201020504180000053923ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0000014003c529,2026-02-01 02:05:00,2026-02-01 03:00:37
1090330853,下行,均匀时段水文信息报应答,31,7e7e109033085301a0003180080203432602010300341bb6a1,,2026-02-01 03:00:34
1090330853,上行,均匀时段水文信息报,31,7e7e011090330853a000310042020343260201030033f1f1109033085350f0f0260201020504180000052219ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0000000349b4,2026-02-01 02:05:00,2026-02-01 03:00:34
1090330853,下行,小时报应答,34,7e7e109033085301a0003480080203422602010300321bdf6f,,2026-02-01 03:00:33
1090330853,上行,遥测站小时报,34,7e7e011090330853a000340079020342260201030031f1f1109033085350f0f02602010205f460ffffffffffffffffffffff00f0f02602010205f5c0ffffffffffffffffffffffffffffffffffffffffffff000ef0f0260201030020190000001a190000002619000030272b0000000000392300000136371b000000302b000004300038121142039780,2026-02-01 03:00:00,2026-02-01 03:00:33
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203412602010300211b3c2b,,2026-02-01 03:00:22
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020341260201030021f1f1109033085350f0f026020103002219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a190000003812114303ae38,2026-02-01 03:00:00,2026-02-01 03:00:22
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034126020103000003516c,2026-02-01 03:00:00,2026-02-01 03:00:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034126020102590003bebd,2026-02-01 02:59:00,2026-02-01 02:59:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020341260201025800037eec,2026-02-01 02:58:00,2026-02-01 02:58:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020341260201025700037ddc,2026-02-01 02:57:00,2026-02-01 02:57:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034126020102560003bd8d,2026-02-01 02:56:00,2026-02-01 02:56:00
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080203402602010255221becfb,,2026-02-01 02:55:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020340260201025521f1f1109033085350f0f026020102552219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a1900000038121141037f62,2026-02-01 02:55:00,2026-02-01 02:55:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080203402602010255000371bc,2026-02-01 02:55:00,2026-02-01 02:55:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034026020102540003b1ed,2026-02-01 02:54:00,2026-02-01 02:54:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034026020102530003705c,2026-02-01 02:53:00,2026-02-01 02:53:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034026020102520003b00d,2026-02-01 02:52:00,2026-02-01 02:52:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802034026020102510003b0fd,2026-02-01 02:51:00,2026-02-01 02:51:00
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802033f2602010250231b19ad,,2026-02-01 02:50:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02033f260201025021f1f1109033085350f0f026020102502219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a190000003812114403902f,2026-02-01 02:50:00,2026-02-01 02:50:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033f2602010250000314eb,2026-02-01 02:50:00,2026-02-01 02:50:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033f26020102490003d33a,2026-02-01 02:49:00,2026-02-01 02:49:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033f26020102480003136b,2026-02-01 02:48:00,2026-02-01 02:48:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033f26020102470003105b,2026-02-01 02:47:00,2026-02-01 02:47:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033f26020102460003d00a,2026-02-01 02:46:00,2026-02-01 02:46:00
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802033e2602010245231b117d,,2026-02-01 02:45:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02033e260201024521f1f1109033085350f0f026020102452219000000272b0000000000392300000136371b000000302b000004300020190000001f1900000026190000301a19000000381211420362c1,2026-02-01 02:45:00,2026-02-01 02:45:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802033e260201024500031c3b,2026-02-01 02:45:00,2026-02-01 02:45:00
